10437,5,6
10341,3,3
10990,3,4
19149,9,4
10396,4,3
10452,4,5
10441,4,3
13666,3,4
10371,4,4
15595,4,4
13873,5,5
20050,6,5
19950,4,3
15945,4,4
10388,4,3
13689,4,4
13154,4,8
10425,4,4
10335,4,3
11417,4,4
14661,3,4
10390,4,5
15637,4,3
10388,4,4
10496,4,3
10279,5,3
12792,4,4
10395,6,6
10275,3,5
10354,4,4
10378,3,3
15831,5,5
10437,4,4
10479,5,3
10366,4,3
10395,3,6
11085,6,7
10396,4,3
10624,3,3
10385,4,3
10467,6,3
10325,3,4
14607,4,5
10641,3,4
10443,4,4
10296,4,3
22012,4,3
10458,4,3
10425,4,3
10378,3,5
10333,3,3
15307,7,3
10878,3,4
10290,3,5
21776,3,6
14168,6,3
15838,3,6
18976,4,4
12319,5,4
18690,3,32
13242,3,3
16766,3,5
18391,3,3
21599,31,3
10380,5,5
10486,6,4
10369,3,3
18835,3,3
16183,5,3
13772,5,4
17605,4,3
22383,4,4
10370,6,6
19644,4,4
10367,3,4
29606,8,3
10364,3,3
10326,5,4
17516,4,4
10429,6,5
20978,5,3
10485,4,3
10295,3,4
19236,4,5
10571,6,3
10422,4,6
15508,4,6
10371,6,7
23497,5,3
10353,6,3
10287,3,4
18093,3,4
10389,3,4
20891,4,5
10904,5,3
10295,5,5
18807,3,3
10361,6,3
10388,4,3
17736,4,3
21500,4,3
14296,4,3
15707,3,3
19376,4,4
20642,3,6
14811,3,6
10361,4,3
14807,4,4
17480,3,4
22579,60,4
10346,3,2
10325,3,4
19283,4,4
10733,4,4
28603,6,4
10461,4,6
10346,3,6
16983,3,3
10359,4,3
10484,4,3
15460,5,5
10471,4,3
10305,3,3
10421,6,6
15363,3,4
10387,4,3
15232,5,3
10423,4,4
10308,3,3
15653,6,3
10385,6,3
16089,3,8
10480,5,3
10391,3,3
10499,3,5
10340,3,3
19807,4,3
11265,4,3
10424,5,6
10384,4,4
10284,3,3
10563,6,4
17116,3,3
16199,4,3
10430,4,4
10422,4,3
10398,4,5
10353,4,3
12135,6,6
10391,3,3
10317,4,3
11826,5,6
10477,6,6
14975,3,3
10385,5,6
10442,5,3
10416,4,4
10297,3,5
20501,4,5
11366,4,4
10470,6,4
10385,5,5
10325,4,6
10407,6,3
17059,4,8
14360,6,3
10503,4,5
10385,6,4
14739,3,6
11324,3,3
10430,7,3
16138,3,3
10390,4,4
10466,5,3
10411,3,3
15402,3,4
10387,3,3
10309,3,3
14820,5,3
10594,4,3
10382,4,3
15144,4,3
10387,7,3
10332,3,3
13111,6,5
10354,4,4
10446,4,4
15841,3,7
10381,3,3
10363,4,4
10508,3,3
10296,3,4
11758,3,4
10369,5,6
10340,3,6
10344,4,3
10380,4,4
10340,6,4
15504,5,3
10426,3,4
10411,6,3
10299,3,3
21635,7,5
10363,3,3
10449,4,3
10344,3,3
16844,4,5
10388,3,3
10482,6,3
10411,6,4
15292,3,3
10419,3,3
10318,5,3
14829,3,5
10637,4,5
10275,5,3
16091,4,6
10430,4,6
10444,4,3
10295,5,3
11650,4,4
10385,3,5
10329,3,3
10716,4,3
10452,3,3
16574,3,6
10487,4,4
10398,3,3
10452,3,4
15309,6,6
10395,4,3
10483,4,3
10370,4,4
13650,4,4
10371,6,3
17547,4,3
10390,3,3
10471,3,3
15711,3,3
10453,6,5
10396,4,6
14721,6,4
11118,4,5
10433,4,4
14776,3,3
10451,4,3
10392,6,3
15996,4,3
10424,5,5
10411,3,6
13323,3,3
10467,6,3
12168,4,3
15795,3,3
10369,4,4
10306,3,5
15520,4,4
10375,3,8
10361,3,6
15847,5,5
10420,4,3
10548,4,4
10445,3,3
10559,4,3
19577,4,3
10369,5,3
11735,6,6
20786,6,3
17066,4,3
19969,3,4
10351,6,3
10333,47,29
19274,4,5
10370,3,3
10372,4,3
19368,6,4
15971,4,3
10579,3,4
23372,4,3
19969,4,4
10480,6,4
19495,8,4
10374,3,4
29626,6,3
10390,3,3
19643,6,8
19959,3,4
10358,4,4
10327,3,3
19358,3,3
19985,4,3
20010,6,3
10402,7,6
10348,4,3
19272,4,3
19967,6,5
20010,3,3
10388,4,3
10330,3,5
19271,4,3
20013,3,4
19995,4,3
20005,6,5
10382,5,3
10309,43,8
29306,8,3
10364,3,3
10352,3,7
19298,3,4
10361,3,4
29622,5,3
10386,4,3
10356,61,4
19252,3,3
20016,4,6
19984,4,4
10361,5,6
10305,3,4
19452,3,3
10337,4,6
29544,5,6
10381,4,4
10366,5,3
19291,4,3
10342,4,6
19898,5,6
10295,3,3
10280,4,3
10274,6,3
10300,3,4
10407,6,3
10266,5,4
10310,3,4
10341,4,4
10438,3,3
10431,4,3
10479,4,5
10515,4,5
10479,3,4
10507,3,4
10526,4,3
10471,3,4
10507,6,4
10473,3,3
10495,3,3
10511,3,4
10480,6,3
10528,3,4
10510,3,3
10482,3,6
10455,3,3
10435,3,3
10528,33,3
10441,3,4
10519,4,3
10464,3,5
10607,6,6
10446,3,4
10548,4,3
10453,3,4
10548,3,3
10533,3,3
10477,5,3
10494,3,3
10508,3,3
10520,5,3
10504,3,6
10509,3,3
10540,3,3
10468,4,6
10422,3,4
10436,5,3
10603,3,4
10404,3,3
10810,3,3
10603,5,3
10425,3,3
10498,3,3
10452,3,3
10514,3,5
10439,3,3
10491,5,5
10434,3,5
10483,3,3
10459,4,3
10510,3,3
10437,3,5
21724,8,5
10386,3,5
10492,3,4
10537,3,4
10475,6,3
10476,4,4
10468,3,4
10471,3,4
10830,6,5
52325,3,3
52533,4,3
20378,7,3
32810,4,5
63812,6,3
10452,7,4
45157,4,5
51633,4,5
10764,4,4
25301,3,5
33069,6,4
15543,4,3
11441,4,4
12712,7,6
38319,6,5
19095,378,4
10482,5,3
14117,3,5
10425,5,3
10762,6,4
24039,6,6
20562,5,3
39986,6,4
26520,6,5
19764,4,3
23670,8,3
19555,6,6
29973,6,3
16355,3,3
14117,6,5
10593,6,3
18997,3,3
14019,4,4
11190,3,3
12883,3,3
21756,5,3
20113,4,6
19926,5,7
20021,4,3
18076,5,6
21972,3,3
20244,4,3
10458,4,5
29272,7,3
19626,3,3
20362,4,3
20394,4,6
19652,6,4
17376,6,7
15277,4,4
18927,6,3
18354,4,3
19986,3,3
17858,6,6
12206,6,4
19074,6,3
10436,3,3
10419,4,3
10365,3,3
19993,4,5
10840,3,5
18807,4,5
20874,6,3
19140,5,5
20355,6,5
17452,4,5
11116,6,3
21065,4,3
10373,4,3
15959,5,6
10452,4,3
23203,4,4
20071,6,4
10371,6,3
19565,3,3
14003,3,4
15990,6,3
30179,6,3
19836,3,4
19997,4,3
19997,3,4
10362,4,4
10327,5,31
29310,6,3
10384,3,4
10340,3,4
19274,4,3
10368,3,3
29633,6,3
10517,4,4
19484,3,3
10378,3,3
23184,5,6
16466,3,4
19976,5,3
19994,5,3
10386,3,4
19850,4,4
10393,3,4
29369,8,3
10380,4,3
19651,4,6
19982,3,4
10359,4,3
10327,3,30
19310,4,6
20005,3,3
20009,3,4
10385,4,3
10375,4,6
19216,3,4
20060,4,3
20307,3,4
10469,4,3
10328,3,3
19605,4,3
19232,5,6
20045,3,4
19960,4,3
10393,3,3
10456,4,4
29166,5,3
10376,4,3
10584,4,4
19045,3,4
19985,3,4
19993,4,4
10385,4,5
10341,6,3
19269,3,4
10375,4,3
10458,6,3
19211,4,4
10395,5,3
19616,4,3
10360,4,3
13792,6,6
15809,4,4
20024,6,5
19970,4,6
10536,4,3
10324,6,3
19144,3,5
20009,4,3
20016,4,3
10384,6,4
10358,4,6
19252,4,4
10355,4,3
29631,6,4
10405,3,4
10383,37,5
19299,4,3
10414,4,4
29507,5,4
10376,3,3
10316,4,3
19377,6,5
10336,3,4
29579,6,6
10401,5,3
10380,4,5
19206,6,6
10371,6,6
29662,7,3
10355,6,4
10331,3,4
19319,6,5
10353,4,3
29655,5,3
10380,3,3
10363,37,6
19211,4,3
10368,4,6
29650,6,4
10362,4,5
10316,4,6
19312,4,3
20015,3,3
20023,5,5
10354,4,4
10296,3,3
19361,6,5
10341,3,4
29601,6,6
10397,6,5
10379,4,6
19268,3,4
10373,3,3
29596,5,3
10359,6,5
10324,5,3
19339,4,3
10352,3,4
29621,7,3
10363,8,5
10315,3,6
19363,3,3
10381,4,5
20007,9,3
10356,3,4
10312,3,5
10311,7,3
10429,4,5
10306,3,3
10298,5,4
10519,4,3
10452,6,5
10539,36,5
10415,4,5
15672,6,6
19981,4,3
10371,3,3
10408,4,3
10383,4,3
14327,6,64
10418,4,3
14084,4,5
10373,3,4
10425,4,3
10292,3,3
17282,4,3
10491,4,5
24686,8,3
10720,6,4
10502,4,4
10378,3,3
14842,3,3
10364,5,3
10416,25,4
19245,5,5
13940,4,3
10386,3,6
10473,6,4
15215,3,5
10659,4,3
10364,4,3
16843,5,4
10399,3,4
10464,6,3
10313,3,6
16668,4,3
10391,3,3
13864,4,3
10368,4,3
10391,27,3
10265,5,4
16641,3,3
10454,4,5
21142,6,5
10460,4,6
10299,6,4
19630,6,6
10426,3,4
10423,4,3
15429,4,3
10373,4,7
23711,8,4
10367,4,4
10309,6,4
17453,4,3
10474,4,3
21086,3,3
10425,4,3
10292,3,3
19240,6,5
10454,3,3
10419,4,3
15799,3,4
10454,4,5
13553,5,4
19652,3,3
10381,4,3
19341,6,3
10421,4,4
24415,5,5
10408,6,3
10377,4,3
18401,6,3
10368,3,4
10416,3,6
10411,6,7
15048,4,4
10365,5,4
10463,4,4
19215,3,3
15926,4,7
14050,6,3
10363,4,3
10400,28,4
10374,3,3
10428,3,3
10337,4,4
14315,4,4
10477,3,3
10393,3,3
18325,4,3
10470,6,4
10494,3,4
15722,6,6
10410,6,5
10410,3,3
14816,6,4
10402,3,3
10442,3,4
16118,8,3
10371,4,3
24460,8,3
10470,5,6
10268,5,3
16520,6,5
10386,3,4
10450,3,3
16152,3,3
10358,6,3
10449,4,4
10400,3,4
15037,4,3
10375,4,3
16200,6,4
10385,6,5
21160,4,6
10423,3,3
10320,3,4
20673,6,5
10482,6,6
10339,3,3
13552,3,4
10364,6,3
10446,5,3
10388,3,3
14873,5,6
10355,3,3
10406,5,3
10384,3,3
10431,3,4
10341,3,4
13894,3,5
10389,6,5
10443,3,6
18326,3,4
10351,6,6
10369,3,4
15729,3,3
10482,6,5
10393,3,4
15001,6,5
10424,3,3
10391,3,4
16238,3,3
10468,6,5
15234,5,6
17917,4,3
10394,6,5
19310,5,3
22364,3,3
10469,5,3
10401,4,3
25852,5,3
10415,6,5
11704,3,5
10386,7,4
20747,4,4
17655,4,4
10410,3,4
10402,6,3
10457,4,3
11246,5,5
10409,3,6
10380,4,3
15413,4,3
10490,4,4
21093,3,4
10374,3,4
10351,4,28
20499,4,3
10437,4,5
10495,5,7
13172,4,3
10457,4,4
10398,4,4
10432,4,3
15409,7,5
10391,6,4
10450,5,3
19261,6,3
13967,5,4
10430,6,5
10418,4,3
15154,4,4
10341,3,4
10383,3,4
10380,4,3
18005,4,6
10470,6,3
10450,4,4
16608,3,3
10367,6,4
10456,5,3
15658,4,4
10415,3,3
16398,4,4
10365,3,4
10425,4,3
10385,4,4
10433,5,58
10276,3,4
10369,3,4
17772,6,5
12914,3,6
10392,3,3
10455,4,3
10311,3,5
10297,3,5
15643,7,6
10387,5,5
10393,4,3
19216,4,3
13135,5,5
10450,6,3
10414,5,3
15728,4,3
10452,4,3
10423,5,3
10261,3,4
16652,4,3
10425,4,3
19455,4,6
10543,4,3
19821,6,5
10384,3,3
10476,6,4
10485,4,3
14878,3,3
10397,4,4
10405,4,4
10430,3,3
14778,69,4
10375,3,4
16515,6,4
10384,3,3
10402,4,3
16365,5,6
10417,3,3
23566,6,3
10425,4,3
11545,5,5
16105,3,3
10470,3,3
10437,6,3
15480,5,6
10388,4,4
10304,3,3
10476,4,6
14249,3,3
10406,3,5
17306,4,3
10417,4,3
13967,4,6
10361,3,3
10437,4,6
10299,3,5
16864,6,6
10424,6,6
20822,6,6
10453,5,3
10340,3,3
19621,3,3
10437,5,4
19953,3,4
10379,3,5
19607,3,4
10380,4,3
11690,6,3
10441,3,3
14683,4,5
10475,6,5
10393,4,3
16102,6,5
15840,3,6
18960,4,4
10398,4,3
10410,3,4
16103,6,5
10395,4,3
10491,8,3
15267,4,4
10362,3,3
10432,4,3
23476,5,4
10460,29,5
17586,4,4
10453,4,6
23599,8,4
10476,4,3
10311,6,3
17604,5,6
10382,7,3
10491,4,5
15170,4,4
10359,4,3
10351,5,3
10466,6,3
10370,4,3
10468,6,3
10805,4,3
10397,6,6
10429,6,5
10424,4,4
18764,6,3
10376,6,5
10415,3,4
22174,5,3
14005,4,3
10743,3,3
26658,7,3
19956,5,4
16066,7,6
10460,3,3
23493,4,4
10437,3,3
10398,5,3
19186,6,5
10340,6,4
19626,6,3
10472,4,3
10409,6,5
19159,4,3
10356,6,5
19591,4,4
10365,4,5
10462,6,3
19318,4,3
10480,6,5
19392,4,3
10380,3,3
19619,3,3
20042,4,3
10346,3,6
10405,4,4
16369,4,3
10449,4,4
22400,6,5
19995,4,3
10444,4,3
19541,3,3
10470,4,3
19580,6,5
19955,4,4
10390,3,4
11118,4,3
18833,6,6
10419,4,3
10378,4,6
18867,6,58
20013,4,7
20028,3,4
20140,5,4
10406,3,3
19427,4,8
20024,3,6
10420,5,3
10320,4,3
16611,3,3
10546,6,5
10402,4,3
10431,5,3
21260,4,3
16699,5,5
10384,3,3
10360,6,3
10467,6,4
11065,3,4
10484,4,4
10489,3,5
15184,6,6
10405,3,4
10322,6,5
16064,4,3
10386,6,4
16614,3,6
10390,3,3
10513,6,5
10430,4,4
15029,3,5
10472,6,3
10412,4,3
15891,3,3
10390,4,4
10320,4,6
24417,8,3
10807,3,3
16885,3,3
10368,4,3
10461,6,5
14264,3,3
10439,3,3
10374,4,3
16500,3,4
10525,6,6
20991,3,3
10378,4,3
20331,3,44
10469,5,3
10364,4,4
19658,4,3
10359,4,3
19628,3,6
10430,4,3
11381,4,4
10394,4,3
14680,3,4
10384,4,4
10440,3,4
16300,3,3
15978,3,3
19074,3,3
20922,3,3
10384,3,3
15325,7,4
10397,4,3
10467,5,3
10407,7,5
13279,5,6
17871,36,3
11896,4,3
19971,3,4
10359,4,3
10447,4,6
19213,3,3
10367,3,3
19618,6,4
10355,6,5
28129,6,4
10728,4,5
10354,5,5
19958,4,5
10492,4,4
23460,6,4
10425,4,3
10292,3,5
10447,3,4
15333,4,4
10361,3,4
10442,3,4
19241,3,4
14812,4,6
10393,3,3
10444,6,3
14333,5,3
12056,6,5
10426,4,4
10333,3,4
13728,3,3
10407,6,5
10409,4,3
19375,8,3
10363,3,4
10454,4,4
15603,4,3
10393,6,4
23540,9,4
10478,4,3
17196,5,5
10387,4,3
10410,4,4
10309,6,6
10367,3,5
13740,4,4
10363,4,3
17619,4,3
10471,4,3
20740,6,4
10468,4,3
20166,3,3
10435,6,3
10463,4,3
19337,3,3
10385,3,5
19894,3,3
10757,3,3
10417,6,3
10413,5,6
15144,5,6
10448,4,5
10426,4,3
16218,4,4
10406,3,4
23523,6,5
10417,3,6
11523,3,5
16158,4,4
10474,4,4
10395,4,3
15823,4,4
10367,5,3
16797,4,3
17425,4,3
10426,4,5
16478,4,4
10454,6,3
15219,3,5
18101,3,3
10458,4,6
18417,3,4
23208,6,6
10411,3,4
10411,3,3
25268,8,5
10521,4,3
13219,5,5
14051,5,6
10391,4,2
10336,3,6
10438,7,4
14732,6,3
10364,4,4
17542,4,4
10422,3,4
20769,4,5
10417,3,3
10353,4,4
19830,4,5
10451,78,3
10363,4,3
15595,4,5
10425,6,3
10439,4,4
16954,4,3
10374,6,3
15722,6,5
17676,5,5
10404,7,3
18414,6,6
10416,4,3
24801,9,3
10375,3,3
10440,6,5
10542,4,4
16969,4,4
10433,4,6
15644,3,4
10420,4,4
13472,4,4
18184,7,4
10353,3,4
19823,4,6
10512,6,5
10548,3,3
14134,4,4
10370,3,3
10267,3,5
10422,6,6
15351,4,3
10341,3,4
10397,4,3
19305,4,3
14333,4,5
10475,3,3
10386,6,6
14830,4,4
11465,4,3
10420,4,3
10314,3,6
13980,4,3
10507,4,5
10396,3,3
18636,3,4
10376,3,6
10426,4,4
13460,3,3
12509,4,3
24240,8,5
10417,4,3
12839,6,3
14903,4,3
10388,4,5
12336,4,6
10382,4,4
11972,4,4
25645,7,3
14360,4,3
16234,3,3
10470,8,3
10392,3,5
10443,6,6
15806,4,3
10477,4,4
10292,4,3
10462,6,4
15593,4,3
10423,5,3
15573,3,3
10421,4,3
10384,6,6
16071,4,3
10422,6,6
23607,8,4
10455,6,3
12460,4,3
14866,5,6
10388,3,4
10481,6,4
10373,3,3
13902,4,4
10411,3,3
18340,4,3
10425,4,3
20862,3,3
10360,3,3
19699,4,6
10376,6,3
10579,4,5
18959,5,6
10405,3,3
19595,5,6
12431,3,3
10419,3,3
10392,3,3
13325,4,7
10388,3,3
13030,4,3
15806,3,4
10392,3,3
10485,6,4
15929,3,3
10354,4,3
17060,3,5
17211,4,4
10484,31,6
16985,3,3
10370,4,3
10448,4,4
14490,6,4
10420,4,3
10368,3,3
15996,3,4
10407,5,5
24685,6,5
10378,4,3
10310,3,4
10284,3,3
17151,4,3
10428,3,4
14079,5,3
10384,3,3
10416,3,3
10391,6,3
14261,3,4
10370,6,4
10354,3,6
19317,6,3
10494,4,4
10378,3,4
10354,4,5
10466,31,3
10341,2,3
10459,6,6
10413,4,4
16669,3,5
10438,4,4
10411,4,3
10416,3,3
14445,4,3
10494,4,3
10402,4,3
10541,3,6
13294,3,3
10412,3,3
15512,3,3
14045,4,5
17256,6,4
10477,4,8
10396,5,5
10482,4,3
15081,3,4
10393,4,5
10370,3,6
10481,6,3
15078,3,3
10433,4,4
15630,3,3
10390,3,3
10335,3,3
15222,3,4
10419,4,4
10323,3,5
15657,4,5
10453,6,6
10410,4,4
10388,4,4
20396,61,4
12455,9,4
10391,3,3
10388,8,3
10407,6,3
15141,5,7
10431,4,3
10485,6,3
10333,6,3
19899,3,3
11688,5,5
10396,4,3
10420,6,6
10358,4,3
14988,4,5
10430,4,3
10493,3,5
10292,3,5
20936,4,4
10450,4,3
10474,3,4
10376,4,4
10360,3,3
10376,3,3
13267,4,3
10418,6,3
10422,3,3
11629,4,3
10629,6,4
10467,4,5
16147,4,3
10434,3,3
10437,4,4
14429,6,5
10442,3,4
10359,5,6
19911,8,3
10422,3,4
18551,4,3
10387,6,6
19631,4,3
11646,4,3
10375,3,3
10434,5,3
15107,6,3
10423,4,4
20917,4,4
10378,4,3
20363,5,4
10422,3,4
10429,4,3
19583,6,3
10338,3,6
19585,3,3
11739,4,3
10380,4,4
10443,6,4
14546,4,4
10413,4,3
10420,5,4
15994,4,4
10378,4,3
24572,9,3
10395,4,3
10394,3,4
16934,4,5
10765,6,6
10437,6,3
15258,3,3
10426,3,3
13722,3,3
22768,5,3
20440,7,3
11067,6,4
10379,4,3
10409,4,3
27359,6,6
10436,3,6
10329,3,4
16539,4,3
10434,4,5
10432,6,4
16089,4,4
10360,4,3
15786,4,4
18812,4,3
10406,3,3
16941,3,3
10458,9,4
10393,6,5
15541,6,67
10382,4,4
17036,6,4
17039,4,4
22956,3,3
10409,4,3
10288,3,3
19307,4,3
10413,4,3
25205,6,3
10385,4,3
13965,4,3
13419,3,3
10409,6,3
10314,3,3
10501,3,31
15355,3,3
16993,3,4
10404,3,3
10469,4,4
10412,6,4
10585,4,3
21139,3,3
12557,3,5
10389,3,3
10384,5,6
10383,6,8
10281,3,3
16018,3,5
10442,4,4
10390,4,3
19156,3,3
10391,4,3
13186,5,3
10381,4,3
16093,4,3
10575,6,3
10335,3,3
10304,5,4
15056,6,5
10503,4,4
10399,5,5
17602,3,3
10377,3,3
23849,6,4
10423,6,6
10335,3,4
