1000322,4,5
1000455,7,4
1000329,4,7
1000465,5,7
1000277,4,4
1001088,5,7
1000327,7,7
1000459,5,6
1000466,5,7
1000458,4,6
1000320,4,4
1000496,8,4
1000431,4,4
1000477,4,6
1000322,7,6
1000314,5,4
1000464,5,4
1000438,7,4
1000340,5,7
1000331,5,4
1000429,4,5
1000425,4,4
1000338,4,4
1000331,5,6
1000324,4,7
1000460,5,7
1000342,4,7
1000337,7,4
1000478,7,4
1000305,4,4
1000305,4,4
1000462,5,4
1000517,8,4
1000474,7,7
1000319,6,5
1001087,5,4
1000400,4,5
1000456,4,5
1000468,5,7
1000327,4,4
1000460,5,5
1000981,5,5
1000274,3,3
1000470,5,4
1000466,5,6
1000508,5,6
1000455,7,4
1000521,5,4
1000469,4,6
1000459,5,4
1000322,7,4
1000411,5,7
1000442,5,4
1000980,7,4
1000327,6,4
1000447,5,4
1000530,7,4
1000508,5,5
1000317,4,4
1000332,6,4
1000329,7,4
1000446,5,7
1000519,7,7
1000452,5,7
1000351,8,4
1000333,6,4
1000329,4,6
1000471,5,4
1000469,7,4
1000333,4,7
1000479,5,7
1000471,5,6
1000427,5,8
1000466,5,7
1000329,7,4
1000470,5,7
1000328,4,4
1001071,9,4
1000409,5,4
1000604,5,6
1000471,7,4
1000332,4,4
1000369,5,7
1000470,5,5
1000426,4,4
1000451,5,7
1000321,7,6
1000456,5,4
1000308,6,5
1000395,4,6
1000309,4,4
1000332,4,7
1000466,7,5
1000462,8,7
1000332,4,7
1001154,8,4
1000332,4,7
1000466,5,5
1000325,3,7
1000333,6,4
1000519,5,4
1001198,5,4
1000336,4,4
1000465,5,4
1000319,7,7
1000464,5,5
1000333,4,7
1001144,5,7
1000470,7,3
1000464,7,5
1000332,4,6
1000470,5,4
1000411,5,4
1000410,4,4
1000324,7,4
1000320,4,4
1000335,4,5
1000427,7,7
1000466,4,4
1001017,4,5
1000465,4,7
1000472,7,4
1000425,7,4
1000468,5,4
1000345,6,7
1001160,8,5
1000469,7,4
1000467,5,7
1000460,4,4
1000509,5,7
1000326,4,6
1001178,5,4
1000530,5,7
1000471,5,5
1000324,7,4
1000463,7,4
1000474,5,6
1000469,5,4
1000455,7,7
1000464,4,4
1000414,4,7
1000531,5,4
1000475,5,7
1000466,7,4
1000466,5,5
1000460,5,4
1000286,4,4
1000444,7,4
1000457,7,5
1000306,3,6
1000423,7,8
1000464,5,4
1000470,5,4
1000461,7,4
1000338,4,6
1001150,5,6
1000452,5,7
1000463,11,7
1000326,4,7
1000471,5,7
1000525,8,7
1000490,7,5
1000333,4,7
1000331,7,4
1000444,8,5
1000451,7,4
1000457,5,7
1001138,5,4
1000450,4,7
1000456,7,7
1000329,5,6
1000456,5,6
1000431,8,4
1001154,6,6
1000458,5,6
1000439,4,7
1000338,6,5
1000522,5,5
1000321,4,5
1000312,5,5
1000449,5,4
1000443,7,5
1000327,5,4
1000554,7,4
1000338,4,5
1000472,5,7
1000332,4,4
1000462,7,7
1000464,5,7
1000465,5,7
1000335,4,6
1000330,4,7
1000470,5,4
1000462,5,6
1000325,5,7
1000457,7,7
1000424,5,5
1000459,7,4
1000491,5,4
1000328,4,6
1000470,4,5
1000462,8,4
1000323,4,5
1001026,5,3
1000320,4,5
1000535,5,7
1000505,7,4
1000337,5,7
1000461,5,7
1000460,7,4
1000321,7,6
1000468,7,7
1000423,5,5
1000485,7,4
1000470,7,4
1001180,5,5
1000392,5,4
1000464,4,6
1000318,6,5
1000467,7,7
1000321,4,4
1000427,6,6
1000456,7,4
1000468,7,6
1000461,7,4
1000469,5,4
1000346,4,5
1000634,5,7
1000471,4,7
1000465,4,6
1000371,4,6
1000459,4,7
1000515,7,6
1001143,5,6
1000322,4,7
1000322,7,7
1000461,6,4
1000467,8,4
1000321,6,5
1000472,5,4
1000333,4,4
1000459,6,7
1000329,4,4
1000462,7,4
1000327,5,7
1000316,4,4
1000461,5,6
1000328,7,7
1000520,7,5
1000718,6,6
1000317,4,4
1000974,4,4
1000405,5,5
1000463,5,6
1000331,4,6
1000440,5,4
1000460,5,4
1001151,6,7
1000467,11,6
1000336,7,5
1000325,4,7
1000467,7,5
1000309,5,7
1000375,5,6
1000466,4,4
1000457,5,5
1000363,7,4
1000469,7,4
1000518,5,4
1001257,5,5
1000466,5,6
1000467,5,4
1000453,4,4
1000507,4,7
1001114,7,4
1000861,3,3
1000466,5,7
1000506,8,4
1000328,5,7
1000339,5,5
1000418,5,4
1001018,5,4
1000311,5,12
1000405,5,4
1000304,5,4
1000466,5,4
1000321,7,4
1000459,5,4
1000465,5,4
1000319,7,5
1000338,5,6
1000471,5,7
1000465,4,4
1000473,7,4
1000462,5,4
1000466,5,5
1000458,4,7
1000514,5,7
1000319,4,4
1001136,5,4
1000457,5,5
1000328,4,5
1000461,7,4
1000465,5,7
1000333,7,4
1000323,6,6
1000453,5,5
1000330,4,7
1000466,5,5
1000325,6,6
1000403,7,5
1001197,7,7
1000463,5,7
1000511,8,7
1000452,4,3
1000412,4,7
1000459,5,4
1000467,8,5
1000316,4,4
1000357,5,5
1000294,7,5
1000466,7,5
1000324,4,7
1000329,5,5
1000454,7,4
1000456,7,4
1000452,7,4
1000463,5,7
1000320,4,5
1001074,5,4
1000557,7,4
1000325,4,6
1000460,5,7
1000526,7,4
1001161,8,7
1001141,6,6
1000457,5,7
1000470,5,4
1000469,5,5
1000331,4,7
1000339,7,4
1001130,8,4
1000369,4,7
1000459,7,7
1000322,4,4
1000455,5,6
1000328,4,7
1001128,7,4
1000508,5,4
1000470,5,5
1000409,5,4
1000381,5,5
1000327,4,5
1000464,4,6
1000468,8,7
1000335,7,4
1000456,7,7
1000458,7,4
1000325,6,7
1000506,5,7
1000460,5,5
1000467,4,5
1000307,4,7
1000322,5,7
1000334,6,7
1000612,4,6
1000460,5,5
1000446,4,4
1000459,5,7
1000475,5,4
1000457,8,3
1000418,5,7
1000463,4,4
1000454,7,5
1000456,8,5
1000325,7,5
1000447,5,7
1000459,4,4
1000327,7,6
1000325,5,7
1000505,5,5
1000471,5,4
1000332,6,7
1000467,5,7
1000330,5,7
1000335,4,6
1000323,4,7
1000329,5,5
1000462,4,6
1000463,5,4
1000286,4,5
1000398,5,4
1000455,5,6
1000517,5,4
1001273,8,4
1001176,5,4
1000494,5,6
1000461,5,4
1000464,4,5
1000330,5,6
1000327,7,8
1001130,7,4
1000322,6,7
1000302,7,6
1000268,4,4
1000393,4,5
1000267,4,4
1000384,4,4
1000360,5,5
1000394,5,4
1000398,5,4
1000286,4,5
1000284,4,5
1000297,4,4
1000283,4,5
1000295,5,4
1000438,5,4
1000505,4,5
1000404,9,4
1000396,5,5
1000383,5,4
1000392,5,5
1000389,5,4
1000293,4,4
1000292,5,4
1000404,4,5
1000293,5,4
1000284,4,4
1000394,5,5
1000293,5,5
1000378,5,5
1000398,4,5
1000375,5,4
1000404,4,4
1000292,4,5
1000332,4,5
1000389,5,5
1001019,6,4
1000285,4,4
1000403,5,5
1000390,4,5
1000392,5,5
1000464,4,4
1000382,4,4
1000285,4,5
1000395,5,4
1000280,4,4
1000283,4,4
1000396,4,4
1000281,5,4
1000285,4,4
1000283,5,4
1000394,6,4
1000383,5,4
1000745,4,3
1000281,4,5
1000369,4,5
1000401,5,4
1000389,5,4
1000282,4,5
1000399,5,4
1000287,4,4
1000288,4,4
1000284,4,4
1000395,5,5
1000397,5,5
1000285,7,5
1000401,5,4
1000375,5,4
1000284,5,5
1000434,4,4
1000278,4,4
1000401,5,4
1000389,5,4
1000283,4,4
1000288,4,5
1000397,5,4
1000438,5,5
1000394,5,5
1000280,4,5
1000457,5,5
1000393,5,4
1000388,5,4
1000280,5,5
1000281,4,4
1000395,4,5
1000289,4,4
1000399,5,4
1000402,5,4
1000401,5,4
1000358,5,5
1000284,4,4
1000288,4,4
1000292,5,5
1000363,5,4
1000286,4,5
1000395,5,5
1000399,5,4
1000281,5,4
1000294,4,5
1000444,5,4
1000394,5,5
1000399,5,4
1000391,5,4
1000276,4,4
1000393,4,4
1000389,6,4
1000279,4,4
1000405,5,4
1000400,4,4
1000286,5,4
1000398,5,5
1000391,5,4
1000411,5,5
1000946,5,4
1000396,4,4
1000282,5,4
1000393,4,4
1000354,4,5
1000285,5,5
1000434,4,5
1000408,5,5
1000318,4,5
1000281,4,5
1000391,5,5
1000442,5,4
1000273,4,5
1000395,5,5
1000290,5,6
1000401,5,4
1000397,4,4
1000289,4,4
1000421,4,5
1000384,4,9
1000283,4,4
1000388,5,5
1000287,5,5
1000266,4,5
1000390,5,4
1000401,5,4
1000293,5,4
1000404,5,4
1000442,5,4
1000283,4,4
1000465,5,5
1000426,5,4
1000298,5,4
1000283,4,5
1000277,5,5
1000393,5,4
1000392,5,4
1000377,5,5
1000281,5,5
1000515,5,5
1000293,5,4
1000278,4,4
1000394,5,4
1000951,5,4
1000281,5,4
1000393,5,4
1000399,5,5
1000388,5,5
1000395,5,5
1000384,4,4
1000285,5,4
1000451,41,5
1000294,4,4
1000283,3,5
1000391,5,4
1000390,4,4
1000281,4,4
1000285,5,4
1000394,5,5
1000268,5,4
1000865,5,4
1000398,4,4
1000396,4,4
1000379,5,5
1000283,4,4
1000284,5,5
1000402,5,4
1000401,5,5
1000393,4,4
1000386,4,4
1000271,5,4
1000389,4,4
1000431,5,4
1000864,4,9
1000385,5,5
1000389,5,5
1000288,4,4
1000399,6,4
1000395,5,4
1000392,5,4
1000286,4,4
1000290,4,5
1000292,4,5
1000393,4,5
1000382,4,5
1000410,5,5
1000389,4,4
1000396,5,5
1000385,4,4
1000287,4,5
1000434,5,5
1000394,5,4
1000314,5,5
1000754,4,3
1000864,4,4
1000722,4,3
1000721,3,3
1000394,5,4
1000389,5,4
1000399,5,5
1000282,4,5
1000383,5,5
1000394,5,4
1000394,5,5
1000264,4,4
1000282,4,5
1000398,5,5
1000435,6,5
1000356,5,5
1000400,5,4
1000422,5,5
1000405,5,5
1000287,4,5
1000475,5,5
1000303,4,4
1000403,4,4
1000384,5,4
1000290,4,4
1000402,5,4
1000375,5,5
1000739,4,3
1000395,5,4
1000276,5,3
1000396,5,5
1000291,5,4
1000408,5,4
1000349,5,5
1000415,5,5
1000392,5,4
1000363,4,5
1000288,4,4
1000396,5,4
1000293,5,4
1000404,5,4
1000399,5,5
1000404,5,5
1000288,4,4
1000389,4,4
1000284,5,4
1000283,4,5
1000356,4,5
1000280,4,4
1000281,4,5
1000392,5,4
1000284,5,4
1000394,5,5
1000281,5,4
1000281,5,4
1000388,5,4
1000400,5,4
1000399,4,4
1000398,5,4
1000386,4,4
1000316,5,5
1000277,4,4
1000389,4,5
1000286,5,4
1000403,5,5
1000444,5,4
1000391,5,4
1000373,5,5
1000400,5,5
1000286,5,4
1000390,5,4
1000402,5,3
1000285,4,5
1000408,5,4
1000397,5,4
1000284,4,4
1000396,4,5
1000280,4,4
1000393,4,4
1000429,6,5
1000394,5,4
1000277,5,4
1000438,4,4
1000395,5,4
1000287,4,4
1000387,5,4
1000257,5,4
1000747,3,2
1000403,5,5
1000279,5,4
1000394,5,4
1000370,5,5
1000396,5,4
1000279,4,4
1000404,5,5
1000358,4,5
1000404,4,4
1000403,5,4
1000392,5,4
1000299,4,5
1001206,165,4
1000284,5,4
1000283,4,5
1000397,5,5
1000275,5,5
1000276,5,5
1000280,5,5
1000394,5,4
1000283,5,5
1000288,4,5
1000398,5,5
1000279,4,4
1000390,4,5
1000393,4,4
1000283,5,4
1000401,5,4
1000287,4,4
1000278,5,4
1000288,4,5
1000286,5,5
1000285,5,5
1000394,4,4
1000434,5,4
1000279,5,5
1000391,5,4
1000317,5,4
1000391,5,4
1000317,5,4
1000386,5,4
1000285,5,4
1000527,5,4
1000405,5,4
1000289,5,5
1000282,5,4
1000401,5,4
1000291,4,4
1000404,4,5
1000397,5,4
1000392,5,4
1000391,5,4
1000378,4,4
1000291,5,4
1000409,5,4
1000424,5,4
1000287,5,4
1000389,4,4
1000410,4,5
1001079,6,5
1000401,5,5
1000291,4,4
1000401,4,4
1000364,4,5
1000402,5,5
1000391,5,4
1000372,5,4
1000466,5,4
1000282,5,4
1000282,5,4
1000281,5,4
1000276,5,5
1000959,6,4
1000394,5,5
1000439,5,4
1000391,4,4
1000277,5,5
1000310,4,4
1000384,5,5
1000358,5,5
1000291,4,4
1000392,4,4
1000399,5,5
1000283,4,5
1000397,5,4
1000282,5,4
1000287,4,4
1000382,5,4
1000386,4,4
1000298,4,4
1000386,5,4
1000366,4,4
1000266,4,6
1000282,4,4
1000463,4,4
1000286,4,5
1000394,5,4
1000307,4,5
1000393,5,4
1000413,4,4
1000286,4,5
1000283,4,5
1000400,5,9
1000282,4,4
1000277,4,4
1000389,4,5
1000282,5,4
1000288,4,5
1000399,4,4
1000279,5,5
1000400,5,5
1000290,4,4
1000362,5,5
1000286,4,5
1000394,5,4
1000286,5,5
1000288,4,4
1000391,5,4
1000377,5,4
1000780,4,3
1000386,4,4
1000278,4,4
1000354,4,4
1000350,4,4
1000290,4,5
1000301,5,5
1000407,4,4
1000288,4,4
1000291,5,5
1000396,4,4
1000363,5,5
1000294,4,5
1000404,4,5
1000285,4,5
1000411,5,4
1000287,4,5
1000281,4,5
1000415,4,4
1000284,4,4
1000284,4,4
1000408,5,4
1000299,4,5
1000412,5,4
1000400,5,4
1000390,5,4
1000397,5,4
1000397,4,4
1000417,5,4
1000281,4,4
1000263,4,4
1000397,4,5
1000351,5,4
1000441,5,4
1000398,4,5
1000395,5,4
1000384,5,5
1000390,5,4
1000284,4,4
1000412,5,4
1000290,4,5
1000284,4,4
1000294,4,5
1000404,4,4
1000291,4,4
1000441,5,4
1000277,4,4
1000398,5,4
1000461,5,4
1000402,5,4
1000283,4,4
1000397,4,5
1000386,5,4
1000286,4,5
1000277,5,4
1000386,4,4
1000263,4,4
1000440,4,5
1000281,4,5
1000376,5,4
1000821,4,3
1000410,5,5
1000276,5,5
1000402,5,5
1000357,5,5
1000286,5,4
1000438,4,5
1000395,5,4
1000280,4,4
1000450,4,4
1000282,4,4
1000360,4,5
1000402,5,5
1000412,4,4
1000286,5,4
1000397,5,4
1000396,5,4
1000283,4,4
1000388,4,4
1000388,5,4
1000280,5,3
1000386,5,4
1000374,5,5
1000394,4,5
1000396,5,4
1000402,4,5
1000429,5,5
1000276,4,4
1000427,4,4
1000284,4,5
1000421,4,4
1000282,4,5
1000283,4,4
1000431,5,5
1000405,4,4
1000399,5,5
1000290,4,5
1000394,4,5
1000283,4,4
1000397,5,4
1000360,5,5
1000282,4,4
1000393,5,5
1000394,4,4
1000281,4,5
1000399,5,4
1000394,5,5
1000275,4,5
1000274,4,4
1000387,5,4
1000299,4,4
1000390,5,5
1000279,4,5
1000310,5,5
1000393,5,4
1000453,5,5
1000288,4,4
1000376,4,5
1000398,5,4
1000261,5,4
1000738,4,3
1000286,5,4
1000284,4,4
1000388,4,4
1000400,5,4
1000286,4,4
1000389,5,4
1000287,5,4
1000288,5,4
1000395,5,5
1000286,4,4
1000358,5,4
1000280,5,4
1000419,5,4
1000259,4,4
1000419,5,4
1000281,5,5
1000284,5,5
1000394,5,4
1000290,3,4
1000281,4,4
1000395,5,5
1000280,5,4
1000397,5,4
1000568,6,4
1000398,5,4
1000288,4,5
1000398,4,5
1000404,5,4
1000290,5,5
1000394,5,5
1000397,5,4
1000287,4,4
1000398,5,4
1000288,4,4
1000443,5,5
1000392,5,4
1000392,5,4
1000280,4,5
1000279,5,5
1000275,4,4
1000277,4,4
1000390,5,5
1000395,5,4
1000279,4,5
1000394,5,5
1000362,5,5
1000267,4,5
1000359,5,5
1000282,4,5
1000365,5,5
1000395,5,4
1000280,5,5
1000274,5,4
1000387,4,4
1000286,5,4
1000399,5,4
1000284,5,4
1000432,5,5
1000375,5,4
1000782,4,3
1000402,5,5
1000401,5,4
1000277,4,4
1000275,4,4
1000389,6,4
1000382,5,4
1000390,5,4
1000283,4,5
1000391,5,5
1000282,4,5
1000286,4,5
1000399,5,4
1000389,5,5
1000395,5,5
1000392,5,4
1000274,4,3
1000392,5,4
1000395,5,4
1000494,53,5
1000285,5,4
1000364,5,5
1000317,4,5
1000401,5,5
1000288,4,4
1000277,4,4
1000388,5,4
1000273,4,4
1000389,5,5
1000280,5,4
1000394,5,4
1000393,4,4
1000385,4,4
1000395,5,5
1000283,4,5
1000276,4,5
1000395,9,5
1000393,5,5
1000389,5,4
1000389,4,4
1000276,5,4
1000416,4,3
1000276,4,5
1001006,5,4
1000281,4,6
1000403,5,5
1000278,4,4
1000391,5,4
1000358,5,5
1000394,5,4
1000392,4,4
1000280,4,5
1000278,4,4
1000396,4,5
1000407,5,5
1000399,4,5
1000399,5,4
1000398,5,5
1000369,4,5
1000258,4,4
1000727,3,3
1000429,6,5
1000429,4,4
1000404,5,7
1000276,4,5
1000397,5,4
1000393,5,5
1000397,5,5
1000358,5,5
1000390,5,4
1000272,4,5
1000389,5,5
1000272,5,5
1000451,5,4
1000391,4,4
1000352,5,4
1000272,4,5
1000404,8,5
1000391,4,5
1000269,4,4
1000287,4,4
1000392,5,5
1000272,4,5
1000272,5,5
1000389,5,4
1000381,5,5
1000434,5,4
1000273,4,5
1000388,5,4
1000277,4,4
1000381,5,4
1000383,5,4
1000390,4,5
1000374,4,4
1000262,4,5
1000372,5,5
1000385,5,4
1000380,5,5
1000390,5,5
1000264,5,4
1000267,7,4
1000495,4,4
1000498,4,4
1000485,5,4
1000515,5,4
1000502,5,4
1000496,5,4
1000374,4,4
1000465,5,5
1000527,5,4
1000487,4,5
1000504,4,5
1000387,4,4
1000496,5,5
1000497,5,4
1000494,4,4
1000486,4,4
1000393,4,5
1000492,5,4
1000379,4,4
1000969,5,4
1000454,4,5
1000426,4,4
1000393,5,4
1000389,4,4
1000503,4,5
1000388,5,4
1000520,5,4
1000468,5,4
1000388,4,5
1000380,5,4
1000390,5,4
1000383,4,5
1000506,5,5
1000493,4,4
1000483,4,4
1000367,4,5
1000470,4,5
1000417,5,4
1000488,5,4
1000504,5,4
1000396,4,5
1000389,5,5
1000494,5,4
1000508,5,4
1000492,4,4
1000502,4,5
1000391,5,5
1000502,5,4
1000500,4,5
1000500,5,4
1000387,4,5
1000504,5,4
1000396,4,4
1000469,6,5
1000378,5,5
1000430,5,4
1000388,5,5
1000572,5,4
1000490,4,5
1000394,5,4
1000487,5,4
1000366,4,8
1000388,4,4
1000472,5,5
1000381,4,5
1000577,4,4
1000537,4,5
1000387,4,4
1000502,5,4
1000499,5,4
1000390,5,4
1000389,5,4
1000499,5,5
1000394,4,5
1000520,5,5
1000389,4,5
1000388,4,4
1000495,4,4
1000372,4,4
1000976,4,4
1000393,4,5
1000508,5,5
1000507,5,5
1000386,5,4
1000491,5,4
1000385,4,5
1000262,4,4
1000643,4,5
1000389,4,4
1000594,5,4
1000501,5,4
1000389,4,4
1000500,5,4
1000506,6,5
1000378,4,4
1000499,5,4
1000493,5,5
1000384,4,5
1000499,4,5
1000476,5,4
1000389,4,5
1000386,4,5
1000387,4,4
1000391,4,4
1000491,5,4
1000493,5,4
1000384,5,4
1000432,4,5
1000386,4,4
1000457,5,5
1000396,4,4
1000384,4,4
1000382,4,4
1000487,4,5
1000497,6,4
1000389,5,4
1000505,4,5
1000383,4,4
1000397,4,4
1000503,5,4
1000508,5,5
1000460,5,4
1000490,5,4
1000388,4,5
1000380,4,4
1000540,5,4
1000503,5,4
1000434,4,4
1000493,5,5
1000500,5,4
1000496,5,5
1000623,5,4
1000388,4,5
1000391,4,4
1000482,5,5
1000477,5,4
1000390,4,4
1000500,5,4
1000457,5,5
1000821,4,3
1000490,5,4
1000548,5,4
1000498,4,5
1000536,5,4
1000485,5,4
1000390,4,5
1000394,4,5
1000508,5,4
1000380,4,4
1000495,5,5
1000499,5,4
1000292,4,4
1000869,5,5
1000393,5,4
1000489,5,5
1000384,4,5
1000390,5,5
1000397,4,5
1000425,5,4
1000466,5,5
1000408,5,5
1000496,5,4
1000500,5,4
1000384,4,4
1000373,4,4
1000501,4,5
1000386,5,4
1000487,5,4
1000388,4,4
1000384,4,5
1000386,4,4
1000462,4,5
1000392,5,5
1000492,5,4
1000335,4,5
1000483,5,5
1000538,5,5
1000495,5,4
1000508,4,5
1000376,5,5
1000497,5,4
1000384,4,5
1000495,4,4
1000385,4,4
1000353,4,4
1000489,4,4
1000509,5,4
1000385,4,5
1000373,5,5
1000493,5,4
1000502,5,4
1000374,4,4
1000500,5,4
1000389,4,4
1000524,5,4
1000390,4,4
1000394,4,5
1000615,5,4
1000453,4,4
1000836,4,2
1000494,5,5
1000388,4,4
1000502,5,5
1000398,4,4
1000394,5,4
1000388,4,4
1000395,5,4
1000213,5,4
1000387,4,5
1000504,5,5
1000388,4,4
1000508,5,5
1000489,5,4
1000410,5,44
1000385,4,4
1000391,5,5
1000388,5,4
1000496,5,5
1000394,5,4
1000612,5,4
1000499,5,4
1000505,5,4
1000508,5,4
1000383,5,4
1000514,5,4
1000389,4,5
1000508,9,4
1000498,5,5
1000407,5,4
1000493,5,4
1000440,5,4
1000381,4,4
1000502,4,4
1000495,5,5
1000393,5,5
1000392,5,5
1000501,5,4
1000382,4,4
1000493,4,4
1000386,4,4
1000388,4,4
1000449,4,4
1000506,5,4
1000385,4,4
1000381,4,4
1000596,4,5
1000387,4,5
1000393,4,5
1000535,5,4
1000396,5,5
1000500,5,4
1000464,5,4
1000383,4,4
1000496,5,4
1000374,5,5
1000389,5,4
1000384,5,5
1000498,5,4
1000451,5,4
1000831,4,3
1000388,4,5
1000383,5,4
1000591,5,5
1000410,5,4
1000383,5,4
1000387,4,5
1000563,4,4
1000390,5,4
1000491,4,4
1000492,5,4
1000378,4,5
1000389,4,5
1000505,5,5
1000392,5,4
1000514,5,4
1000600,4,4
1000393,4,4
1000390,5,5
1000513,4,4
1000383,4,4
1000492,6,5
1000421,4,4
1000379,5,5
1000414,4,5
1000500,5,4
1000473,5,5
1000468,5,5
1000501,5,4
1000397,5,4
1000467,4,4
1000515,5,4
1000397,5,4
1000499,5,4
1000387,5,5
1000393,5,5
1000374,5,4
1000509,5,4
1000391,4,4
1000385,4,4
1000558,5,4
1000393,4,4
1000554,46,4
1000494,5,4
1000395,4,4
1000490,5,4
1000390,4,4
1000374,4,4
1000499,5,4
1000497,5,4
1000386,5,4
1000501,5,5
1000383,4,4
1000384,5,4
1000463,4,5
1000399,4,5
1000390,4,3
1000465,5,5
1000546,6,4
1000331,5,5
1000872,4,3
1000490,5,4
1000388,5,4
1000476,5,4
1000391,4,4
1000388,4,5
1000381,5,4
1000507,5,5
1000387,4,4
1000482,5,4
1000452,4,5
1000391,4,4
1000381,5,4
1000514,4,4
1000365,5,5
1000545,5,5
1000380,5,4
1000423,4,5
1000468,4,5
1000383,5,4
1000379,4,4
1000476,5,5
1000386,5,5
1000383,4,5
1000367,4,5
1000513,5,5
1000379,5,4
1000391,4,4
1000493,4,5
1000379,4,4
1000373,5,4
1000505,4,4
1000391,4,4
1000495,5,5
1000512,6,4
1000396,4,5
1000387,5,4
1000494,5,4
1000390,4,4
1000497,5,5
1000381,4,4
1000386,4,5
1000384,5,5
1000502,5,4
1000386,5,5
1000499,4,4
1000381,5,4
1000388,4,4
1000389,4,4
1000391,4,5
1000385,4,5
1000497,5,4
1000421,4,4
1000377,5,5
1000381,4,4
1000544,6,4
1000379,5,4
1000523,5,4
1000496,5,5
1000336,5,4
1000848,3,3
1000400,4,5
1000391,4,5
1000506,4,5
1000395,4,4
1000410,5,4
1000814,5,4
1000388,5,4
1000363,5,5
1000519,4,5
1000458,5,5
1000512,5,5
1000360,5,4
1000481,5,4
1000498,4,4
1000509,4,4
1000359,5,4
1000494,5,4
1001086,5,5
1000502,5,4
1000365,4,4
1000494,4,4
1000492,5,4
1000504,5,4
1000371,4,4
1000376,5,5
1000594,5,5
1000548,5,4
1000380,5,4
1000478,5,4
1000496,5,5
1000384,4,4
1000479,5,5
1000474,5,4
1000489,5,4
1000501,5,4
1000369,4,5
1000367,4,5
1000506,5,5
1000624,6,4
1000499,5,4
1000509,5,4
1000440,4,4
1000494,4,4
1000416,5,4
1000490,5,5
1000598,4,5
1000375,4,5
1000490,5,5
1000374,5,4
1000498,5,4
1000502,4,5
1000389,5,5
1000495,5,4
1000502,4,4
1000397,4,4
1000589,5,4
1000489,5,4
1000529,5,4
1000402,4,4
1001010,5,3
1000455,5,5
1000498,4,4
1000384,5,4
1000377,5,4
1000488,5,4
1000606,4,4
1000384,4,5
1000493,5,4
1000490,5,5
1000495,5,4
1000494,5,4
1000498,4,4
1000487,4,4
1000542,5,4
1000501,5,5
1000402,4,5
1000487,4,4
1000516,5,4
1000459,4,4
